Date,btc_market_price,btc_total_bitcoins,btc_market_cap,btc_trade_volume,btc_blocks_size,btc_avg_block_size,btc_n_orphaned_blocks,btc_n_transactions_per_block,btc_median_confirmation_time,btc_hash_rate,btc_difficulty,btc_miners_revenue,btc_transaction_fees,btc_cost_per_transaction_percent,btc_cost_per_transaction,btc_n_unique_addresses,btc_n_transactions,btc_n_transactions_total,btc_n_transactions_excluding_popular,btc_n_transactions_excluding_chains_longer_than_100,btc_output_volume,btc_estimated_transaction_volume,btc_estimated_transaction_volume_usd
11/12/2015 0:00,331.6,14831125,4918001050,,48991,0.547871479,3,982,8.516666667,477906.8399,65848255180,1218630,25.54702522,0.720277627,7.901944637,301266,154219,92245832,151858,93415,2970257.42,510220,169188929
11/14/2015 0:00,331.9,14839100,4925097290,,49153,0.531593092,1,1104,9.333333333,497546.847,65848255180,1269517.5,25.03323565,0.912929518,8.134543299,348007,156065,92558885,152490,89418,3242922.675,418981,139059749
11/16/2015 0:00,329.32,14847125,4889455205,,49310,0.479200733,0,892,7.033333333,576106.8755,65848255180,1457241,25.8693141,1.048872311,9.654310927,310746,150942,92848294,147945,86460,2538621.219,421882,138934071
11/18/2015 0:00,334.46,14854650,4968286239,,49490,0.662569764,1,891,8.933333333,458266.8327,65848255180,1179974.88,28.65607622,0.793721369,6.999204446,328378,168587,93175135,166056,103408,2009885.641,444488,148663615
11/20/2015 0:00,320.62,14862125,4765094518,,49654,0.520788742,0,990,7.525,520460.1886,65848255180,1282480,25.68798169,1.094163745,8.267237378,298609,155128,93484824,152649,91304,2253779.267,365576,117210976
11/22/2015 0:00,322.33,14870925,4793345255,,49808,0.40130742,0,1051,7.033333333,569560.2064,65848255180,1409226.76,22.28715044,1.87528228,11.13449923,265164,126564,93770240,122866,77790,1104568.386,233138,75147447
11/24/2015 0:00,321.1,14878725,4777558598,,49975,0.522624796,2,832,8.716666667,549490.4932,72722780643,1227886.4,24.94506527,1.343943545,8.182854401,307413,150056,94062994,147186,94471,1414610.272,284536,91364433
11/26/2015 0:00,348,14886625,5180545500,,50148,0.569060333,2,960,8.233333333,585641.1835,72722780643,1419492,29.18544934,0.904509579,8.617082499,319759,164730,94380187,162573,97628,2148058.274,450963,156934988
11/28/2015 0:00,353.88,14894000,5270688720,,50322,0.612602863,1,1182,8.3,527800.079,72722780643,1301570.64,28.0049699,1.178125459,7.584822088,349162,171602,94708528,167772,94666,2064689.215,312191,110478101
11/30/2015 0:00,372.53,14901675,5551320988,,50492,0.663142447,0,1191,11.21666667,542260.3551,72722780643,1408908.46,32.24050832,0.942246085,8.182622326,384237,172183,95011469,169951,103538,2271903.227,401381,149526592
12/2/2015 0:00,360.98,14910150,5382265947,,50692,0.667464878,2,1230,8.366666667,531415.148,72722780643,1337791.88,31.42432556,0.746842219,7.546336411,339855,177277,95373150,175833,106626,2701487.049,496223,179126440
12/4/2015 0:00,360.88,14917400,5383391312,,50869,0.564399178,2,1257,8.933333333,527800.079,72722780643,1326955.76,27.03445429,1.056493082,8.244829009,274245,160944,95704411,160017,102105,2667462.208,348038,125600042
12/6/2015 0:00,390.04,14925900,5821698036,,51071,0.572171407,1,1206,7.3,621791.8738,72722780643,1688873.2,30.07728753,0.826305803,9.394267342,374142,179777,96084401,176751,98004,5637565.634,524019,204388399
12/8/2015 0:00,394.99,14933650,5898642414,,51275,0.667387415,1,1249,7.783333333,625219.9086,79102380900,1582724.93,32.11371119,0.935250255,8.2391965,374956,192097,96462286,189911,110845,2992135.185,428441,169230099
12/10/2015 0:00,415.64,14942975,6210898129,,51501,0.580618643,2,1179,6.8,770711.3338,79102380900,2051183.4,35.30416521,1.090240559,9.700468191,403387,211452,96896241,210092,114772,3370213.782,452652,188140441
12/12/2015 0:00,426.06,14951525,6370246742,,51720,0.687888425,2,1381,8.45,656677.514,79102380900,1796268.96,41.97835617,0.990955805,8.494764679,457574,211456,97318895,208621,114950,3535444.344,425448,181266304
12/14/2015 0:00,445.6,14959650,6666020040,,51934,0.670941057,3,1399,7.916666667,692067.3202,79102380900,1978018.4,39.48664553,1.098890901,8.93014596,423138,221499,97726545,215962,116030,4813539.635,403953,180001345
12/16/2015 0:00,454.43,14968675,6802214980,,52160,0.67564856,2,1442,7.533333333,660609.7147,79102380900,1926328.77,39.1447328,0.97995942,8.656451326,411804,222531,98176782,216574,117482,4432222.993,432569,196572300
12/18/2015 0:00,458.95,14976650,6873533518,,52368,0.634235263,2,1341,7.466666667,629152.1093,79102380900,1852781.15,37.92492881,1.01965416,8.642227141,383932,214387,98610769,210012,113325,4026919.224,395919,181706820
12/20/2015 0:00,434.98,14984750,6518066555,,52566,0.558967089,2,1374,6.416666667,785065.6071,93448670796,1851709.86,32.57857501,1.345720011,9.672483219,363933,191441,99019154,187359,100576,3854017.05,316336,137599935
12/22/2015 0:00,435.98,14992125,6536266658,,52789,0.780452348,1,802,8.45,654995.5657,93448670796,1553396.74,38.26775215,0.758303953,6.961846188,391920,223130,99464396,212631,113228,4814662.102,469864,204851463
12/24/2015 0:00,453.95,14999975,6809238651,,53009,0.72916743,1,1230,9.116666667,692158.4347,93448670796,1709121.75,40.27402729,0.907151543,7.522907139,410857,227189,99912874,208294,106063,4734609.237,415035,188405318
12/26/2015 0:00,417.99,15007975,6273183470,,53184,0.477272801,3,1139,6.066666667,864036.7037,93448670796,1955357.22,28.83614603,1.493186758,11.44126071,347238,170904,100267902,155481,90979,2670582.944,313290,130951953
12/28/2015 0:00,423.98,15016875,6366854663,,53367,0.585629143,0,1043,7.116666667,747902.7381,93448670796,1719238.9,30.14051256,1.62552486,10.30490179,314685,166837,100591293,158084,93619,1979239.841,249458,105765156
12/30/2015 0:00,428,15025000,6430700000,,53564,0.564868832,1,972,7.083333333,803647.0416,93448670796,1864368,31.69411709,1.865730672,10.2530192,342062,181836,100960169,177368,107580,2490059.568,233474,99926963
1/1/2016 0:00,432.33,15031975,6498773752,,53710,0.469414296,0,1304,7.783333333,697129.1664,1.04E+11,1467328.02,19.7356877,2.615087513,11.86937722,232199,123623,101247924,118543,77955,976452.8393,129785,56110092
1/3/2016 0:00,428.13,15039125,6438700586,,53867,0.525739651,1,1085,7.133333333,769424.0429,1.04E+11,1604631.24,23.84912157,3.096218029,11.37520019,295177,141064,101531892,136272,83682,891683.7467,121051,51825525
1/5/2016 0:00,431.9,15047575,6499047643,,54067,0.649576227,0,968,6.733333333,841718.9194,1.04E+11,1774245.2,33.25645748,1.964872521,9.487333433,365051,187012,101889080,183870,105773,1196076.642,209072,90298235
1/7/2016 0:00,453.71,15054575,6830411223,,54257,0.677849431,1,1117,10,743604.4442,1.04E+11,1648782.14,34.09833151,1.292931812,9.269434597,326219,177873,102244431,175175,104641,1536633.732,281067,127522745
1/9/2016 0:00,450.15,15062925,6780575689,,54462,0.60692917,0,1389,7.216666667,821063.2404,1.04E+11,1802400.6,29.65980991,2.561245886,10.10461502,371151,178374,102612806,175150,92313,898916.0585,156330,70372025
1/11/2016 0:00,447.11,15071425,6738584832,,54660,0.640220341,1,1369,6.7,877866.3577,1.04E+11,1914972.13,33.93862178,1.792540762,10.65228613,365605,179771,102957264,173501,104975,1754221.804,238935,106830047
1/13/2016 0:00,429.57,15079650,6477765251,,54864,0.661572366,0,1222,7.45,862135.5394,1.13E+11,1657710.63,34.14797822,1.543236169,8.650670205,341119,191628,103345548,187904,118193,1418323.062,250059,107417819
1/15/2016 0:00,391.62,15086025,5907989111,,55057,0.780627439,0,1342,10.5,693089.3552,1.13E+11,1217938.2,35.56461585,0.954809184,6.579715297,344968,185105,103714043,181095,115655,1605659.354,325720,127558283
1/17/2016 0:00,385.45,15092975,5817587214,,55265,0.745804993,0,1370,8.433333333,783247.3201,1.13E+11,1352544.05,34.12662086,1.948280977,7.017781519,447783,192731,104097075,188183,114492,6688157.584,180107,69422433
1/19/2016 0:00,378.66,15101075,5718173060,,55493,0.75212604,0,1166,8.316666667,839596.0482,1.13E+11,1425654.9,40.1235823,1.652174375,6.929569106,382142,205735,104516744,199344,114512,10636308.79,227882,86289615
1/21/2016 0:00,408,15108075,6164094600,,55731,0.840713619,1,1440,9.166666667,755072.9561,1.13E+11,1384752,44.97159781,1.023546019,6.58652968,406195,210240,104923017,204315,107878,3520396.332,331592,135289667
1/23/2016 0:00,388.5,15116675,5872828238,,55959,0.609391341,0,1563,6.483333333,1008642.232,1.13E+11,1754466,41.96522497,1.606234851,8.732466291,435226,200913,105350036,197648,97657,33278578.02,281154,109228485
1/25/2016 0:00,387.09,15125150,5854794314,,56170,0.651674353,1,1186,6.9,974832.9956,1.13E+11,1691196.21,44.57485172,0.941045343,8.030676426,404020,210592,105754200,206515,103001,45992222.56,464271,179714636
1/27/2016 0:00,394.45,15133100,5969251295,,56405,0.727886461,0,1260,7.666666667,918901.0182,1.20E+11,1537171.65,47.63990486,1.141461547,6.790077302,414610,226385,106216760,220900,111539,9956892.413,341404,134666967
1/29/2016 0:00,377.26,15141050,5712112523,,56637,0.663735094,0,1149,7.05,1014371.254,1.20E+11,1620331.7,45.3790109,1.101495867,7.278398811,424226,222622,106670836,213749,113560,6544542.321,389924,147102840
1/31/2016 0:00,376.86,15149950,5709410157,,56843,0.519653067,0,1199,6.816666667,1068073.261,1.20E+11,1698131.16,31.51669344,2.22902999,10.07045907,384209,168625,107049445,160035,94798,1414303.014,202151,76182517
2/2/2016 0:00,373.48,15158450,5661377906,,57103,0.824635927,0,1165,8.666666667,978569.9154,1.20E+11,1552556.36,57.71349212,1.073856494,6.692110966,451155,231998,107503207,222371,120120,3929600.015,387109,144577638
2/4/2016 0:00,385.06,15167425,5840368671,,57341,0.632844389,0,1365,6.883333333,1103874.6,1.20E+11,1796689.96,41.25773034,1.483709276,8.935866312,399236,201065,107904359,193967,113489,2341430.416,314482,121094475
2/6/2016 0:00,373.04,15176700,5661516168,,57579,0.652686691,3,1184,6.516666667,1139675.938,1.20E+11,1796933.68,42.22773725,1.486342809,7.720379116,441758,232752,108353021,221523,118359,3304540.948,324084,120896315
2/8/2016 0:00,375.8,15185275,5706626345,,57821,0.753973497,2,1245,7.733333333,1153414.864,1.44E+11,1527627,40.9030054,1.637128065,6.926160347,396540,220559,108785714,211844,107138,2650183.043,248301,93311393
2/10/2016 0:00,378.98,15193725,5758117901,,58066,0.715897941,0,1401,7.266666667,1210727.404,1.44E+11,1617865.62,44.48599145,1.245593234,6.915699343,396665,233941,109250454,225892,116238,2522137.318,342728,129887155
2/12/2016 0:00,381.46,15202500,5799145650,,58293,0.665082698,1,1624,7.1,1139086.729,1.44E+11,1531180.44,39.88170509,1.292602419,7.546255113,392638,202906,109680823,202906,115255,2627933.255,310536,118457185
2/14/2016 0:00,402.38,15210825,6120531764,,58497,0.566719694,1,1550,6.216666667,1289532.147,1.44E+11,1824390.92,34.63112968,1.739304468,9.656591805,390085,188927,110060310,179497,108998,2795383.456,260679,104891981
2/16/2016 0:00,406.69,15218250,6189110093,,58717,0.731926161,0,1660,8.65,1067446.055,1.44E+11,1531594.54,41.80226206,1.01959811,7.000614956,424752,218780,110486487,207335,116102,3996092.8,369361,150215514
2/18/2016 0:00,418.97,15226250,6379341963,,58945,0.62491515,0,1826,5.933333333,1289532.147,1.44E+11,1902961.74,42.68131047,1.261738602,8.943960426,416530,212765,110926655,201293,112421,3903312.14,359979,150820601
2/20/2016 0:00,439.48,15233675,6694895489,,59169,0.744355949,2,1508,7.9,1284099.851,1.63E+11,1754843.64,43.09210135,1.155075213,7.790337523,440841,225259,111367466,212896,120272,4918446.341,345692,151924621
2/22/2016 0:00,438.5,15240075,6682772888,,59385,0.859524815,0,1392,10.4,1056537.852,1.63E+11,1443980.5,43.53246983,1.015181332,6.418718106,469044,224964,111801706,210446,123712,4350212.802,324376,142238677
2/24/2016 0:00,423.1,15246525,6450804728,,59615,0.895844008,0,1968,9.833333333,999647.3525,1.63E+11,1319648.9,44.91575935,0.942228946,5.862188155,411081,225112,112273396,208244,120442,3726616.875,331024,140056077
2/26/2016 0:00,424.34,15253900,6472839926,,59849,0.75447926,1,1760,7.466666667,1219082.137,1.63E+11,1609521.62,43.1486082,1.126560434,7.668770821,404307,209880,112701975,200108,117873,3335713.663,336689,142870420
2/28/2016 0:00,433.47,15260900,6615142323,,60050,0.700333872,0,1395,8.95,1210954.923,1.63E+11,1632881.49,42.61977032,1.115137245,7.267037344,412223,224697,113109095,207856,119667,8045197.654,337806,146428747
3/1/2016 0:00,431.87,15267475,6593564428,,60285,0.897614281,0,1233,12.41666667,1040283.424,1.63E+11,1405736.85,55.99857717,0.630642949,5.393838707,451258,260619,113635409,245671,131665,11910037.68,516140,222905346
3/3/2016 0:00,421.44,15274725,6437380104,,60549,0.918519173,0,1447,10.8,1080919.495,1.63E+11,1431631.68,72.72445709,0.661068514,6.470446946,410737,221257,114133114,212413,144300,3660823.725,513865,216563283
3/5/2016 0:00,401,15282500,6128282500,,60798,0.773170403,0,1196,8.333333333,1292227.065,1.63E+11,1619238,63.03314682,0.808968425,6.800178064,422768,238117,114583335,232294,124208,18219205.88,499154,200160841
3/7/2016 0:00,411.94,15289850,6298500809,,60990,0.651829465,0,1209,7.35,1220696.147,1.58E+11,1614392.86,44.13385665,1.26281433,8.796343159,372418,183530,114938351,174456,113791,2835066.071,310339,127840873
3/9/2016 0:00,413.1,15297325,6319324958,,61206,0.718331939,0,1241,8.216666667,1299450.738,1.58E+11,1725518.7,52.6052871,1.50794119,9.196733343,330958,187623,115319903,180232,124374,2036078.8,277000,114428780
3/11/2016 0:00,421.22,15305425,6446951119,,61420,0.627885178,0,1270,7.15,1283699.82,1.58E+11,1733741.52,41.22294318,1.257794867,8.942620052,352895,193874,115706388,185911,122285,2370005.658,327239,137839767
3/13/2016 0:00,412.44,15312325,6315415323,,61581,0.570665947,0,1475,8.3,1031685.131,1.58E+11,1362701.76,29.31003112,1.930643538,9.656607047,310285,141116,116022932,136679,98476,1506469.53,171135,70582774
3/15/2016 0:00,414.78,15319900,6354388122,,61796,0.69142302,2,1165,8.4,1197069.77,1.58E+11,1593584.76,42.7063754,1.354119279,8.061558806,367761,197677,116408010,190346,124365,2178009.21,283727,117684224
3/17/2016 0:00,418.64,15327525,6416715066,,62004,0.754142644,0,1412,7.7,1063186.967,1.58E+11,1432167.44,46.26447738,1.242666112,6.91958584,394142,206973,116830956,201122,123406,10141726.55,275295,115249577
3/19/2016 0:00,405.59,15334350,6219459017,,62196,0.681470185,0,1291,8.05,1110630.46,1.65E+11,1384278.67,38.06506394,1.488719291,7.329538713,350288,188863,117223397,182265,117494,5098832.835,229257,92984532
3/21/2016 0:00,410.49,15341275,6297439975,,62388,0.78425923,0,1104,9.166666667,1036588.429,1.65E+11,1308642.12,38.65376627,1.36791337,6.915689644,375082,189228,117588588,181205,117710,1990510.38,233056,95667032
3/23/2016 0:00,417.8,15348775,6412718195,,62595,0.65892153,0,1276,7.65,1242260.737,1.65E+11,1593071.4,38.7057276,1.434956968,8.47933169,322191,187877,117986953,181335,125657,2111320.058,265722,111018758
3/25/2016 0:00,416.44,15356175,6394925517,,62789,0.641121228,2,1307,7.266666667,1192899.383,1.65E+11,1523337.52,33.72267197,1.151090744,8.774530813,326933,173609,118355547,168544,110369,2205698.57,317786,132338613
3/27/2016 0:00,426.8,15363675,6557216490,,62971,0.613853647,1,1487,7.283333333,1258714.521,1.65E+11,1646594.4,33.37519025,1.42765829,10.19651487,310868,161486,118679431,153812,100057,1669836.531,270233,115335330
3/29/2016 0:00,414,15371475,6363790650,,63195,0.6978397,1,1202,7,1398571.69,1.65E+11,1780614,51.72376838,1.518032465,9.281717672,341678,191841,119052572,188514,119113,2003758.549,283327,117297491
3/31/2016 0:00,416.94,15378575,6411943061,,63427,0.837658632,0,1454,9.316666667,1028361.537,1.65E+11,1321282.86,44.51090066,1.077152378,6.322653606,337655,208976,119469454,202812,129872,2142400.635,294202,122664433
4/2/2016 0:00,418.07,15385750,6432320503,,63650,0.825543713,0,1506,10.63333333,1244135.057,1.67E+11,1591174.42,56.1792388,1.644946279,8.091361956,394636,196651,119869916,191586,120490,1965843.021,231375,96731087
4/4/2016 0:00,418.99,15393525,6449733040,,63865,0.665921579,0,1281,6.966666667,1360254.329,1.67E+11,1735875.57,43.71562192,1.555339037,8.637099249,404374,200979,120247617,197721,125672,2056696.286,266373,111607536
4/6/2016 0:00,421.09,15401125,6485259726,,64091,0.715764606,0,1439,7.266666667,1285606.226,1.67E+11,1650251.71,44.9796096,1.089248165,7.54970245,390324,218585,120682886,213637,133602,2314862.078,359789,151503740
4/8/2016 0:00,422.2,15408300,6505384260,,64300,0.735470766,1,1418,7.8,1169486.954,1.67E+11,1506409.6,43.60850723,1.218941991,6.99221411,370187,215441,121118242,210883,127781,2562759.253,292713,123583371
4/10/2016 0:00,421.63,15416700,6500143221,,64500,0.566712891,2,1495,6.233333333,1443196.666,1.67E+11,1848004.29,33.20244548,2.195771504,10.172762,320083,181662,121507459,178283,113342,1926491.659,199611,84161958
4/12/2016 0:00,425.89,15424275,6569044480,,64733,0.794778967,2,1251,7.533333333,1260723.524,1.67E+11,1639676.5,50.12451616,1.127801301,6.826296836,413984,240200,121965037,236805,135885,3429822.608,341372,145387002
4/14/2016 0:00,423.76,15432325,6539602042,,64970,0.745873739,0,1518,7.383333333,1465554.23,1.79E+11,1767502.96,46.24177359,1.519354558,7.67541812,415731,230281,122418029,228737,130347,2914673.072,274524,116332488
4/16/2016 0:00,429.43,15439525,6630195221,,65179,0.70813793,0,1303,7.966666667,1270147,1.79E+11,1550671.73,36.73111423,1.799850926,8.050377321,357397,192621,122827500,187475,116563,3332612.617,200628,86155565
4/18/2016 0:00,427.28,15446725,6600076658,,65383,0.783668133,0,1284,8.733333333,1199089.825,1.79E+11,1460870.32,44.35972629,1.393731011,7.190560973,398662,203165,123222143,199317,123018,3662053.349,245313,104817236
4/20/2016 0:00,442.34,15455525,6836596929,,65610.99277,0.696925885,0,1313.818182,7.366666667,1465554.23,1.79E+11,1843768.255,43.21507171,1.332376331,8.505250737,371250,216780,123666718,215115,131659,4077380.519,312840.6724,138381943
4/22/2016 0:00,447.25,15462875,6915770844,,65832.30556,0.774912098,0,1475.356643,8.6,1270147,1.79E+11,1618011.291,42.68874359,1.098985605,7.669172278,359204,210976,124090489,208558,126755,5290883.165,329184.3611,147227705.5
4/24/2016 0:00,459.4,15469775,7106814635,,66022.67805,0.728039803,0,1387.537879,8.783333333,1172443.384,1.79E+11,1531303.62,33.26865456,1.385967052,8.360697878,376201,183155,124458860,213799,115683,2223869.595,240501.2912,110486293.2
4/26/2016 0:00,467.98,15476725,7242797766,,66256.52779,0.813179689,0,1660.556291,7.75,1341204.175,1.79E+11,1924687.353,337.7563982,1.129962172,7.675905918,436154,250744,124927168,235851,144537,2770136.734,363972.8546,170332016.5
4/28/2016 0:00,450,15483325,6967496250,,66491.60486,0.898219029,1,1836.725926,10,1207843.183,1.79E+11,1552496.677,49.62034503,0.904081766,6.261127598,374956,247958,125414561,257795,139845,2696032.682,381601.8356,171720826
4/30/2016 0:00,447.17,15490925,6927076932,,66730.63684,0.757548507,0,1477.479452,7.316666667,1296655.182,1.79E+11,1650450.466,40.87923127,1.356673115,7.651175947,371890,215712,125892157,189192,119940,1899766.45,272053.6872,121654247.3
5/2/2016 0:00,443.9,15498725,6879884028,,66945.54349,0.751085471,0,1425.382166,8.25,1394348.38,1.79E+11,1762341.417,45.13159943,1.230188771,7.875154353,391943,223785,126307372,233246,133116,2450687.783,322725.3975,143257803.9
5/4/2016 0:00,447.37,15506675,6937221195,,67182.12147,0.708722012,1,1399.359281,7.35,1492041.579,1.79E+11,1900230.174,47.17185349,0.98078312,8.131309769,394207,233693,126776674,226986,144494,2276697.826,433078.2465,193746215.1
5/6/2016 0:00,460.91,15514600,7150834286,,67403.42256,0.685889278,0,1439.703704,6.516666667,1438754.38,1.79E+11,1887205.007,44.519552,1.257261258,8.091535496,375533,233232,127239486,200750,138531,2321255.5,325669.7465,150104442.9
5/8/2016 0:00,457.82,15522500,7106510950,,67595.69964,0.584654595,0,1138.417178,6.866666667,1447635.58,1.79E+11,1881265.308,34.18113678,2.596041062,10.13820345,349946,185562,127627110,224909,114468,1603646.251,158286.4461,72466700.77
5/10/2016 0:00,450,15530775,6988848750,,67820.90615,0.726908981,0,1555.196203,7.833333333,1403229.58,1.79E+11,1799145.836,48.10185732,1.173043112,7.32190507,405856,245721,128099282,232247,144892,2211911.674,340831.6212,153374229.6
5/12/2016 0:00,454.7,15537575,7064935353,,68037.45641,0.779993971,0,1643.230216,8.283333333,1342247.87,1.94E+11,1601340.812,46.75238994,1.012910105,7.010848135,377121,228409,128562103,229246,135621,2295414.38,347686.569,158093082.9
5/14/2016 0:00,455.65,15544975,7083067859,,68270.36326,0.812342931,0,1467.222222,9.816666667,1390530.167,1.94E+11,1662212.65,48.00318276,1.605594367,7.867344993,369111,211280,129005529,196313,127125,1910552.81,227205.7787,103526313
5/16/2016 0:00,454.88,15551975,7074282388,,68506.3168,0.906763574,0,1700.77305,10.9,1361560.789,1.94E+11,1630979.375,60.51568467,1.17758745,6.801159984,424856,239809,129445509,236230,143886,2688738.834,304479.7807,138501762.6
5/18/2016 0:00,452.9,15559325,7046818293,,68763.34241,0.874331734,1,1536.496732,9.966666667,1487094.762,1.94E+11,1770178.43,58.26811656,1.133083703,7.529982603,412831,235084,129919219,217458,139335,2250217.344,344947.2848,156226625.3
5/20/2016 0:00,441.25,15566050,6868519563,,68995.4656,0.781658289,0,1405.342282,8.016666667,1438812.464,1.94E+11,1666418.673,51.58622819,1.073243726,7.958216361,354677,209396,130347761,187757,126315,2134599.692,351885.2369,155269360.8
5/22/2016 0:00,438,15574175,6821488650,,69232.19759,0.603581788,0,1001.891304,6.75,1776788.547,1.94E+11,2033724.973,43.20770201,2.397328522,11.03198827,338084,184348,130723570,218961,111058,1512379.669,193682.5787,84832969.49
5/24/2016 0:00,445.34,15582350,6939443749,,69473.75354,0.849967388,0,1676.986395,8.183333333,1456454.923,1.95E+11,1663136.19,59.53134626,1.126656883,6.74653752,406728,246517,131192842,241338,146253,2514701.158,331470.1576,147616920
5/26/2016 0:00,452.49,15589175,7053945796,,69707.64856,0.823084058,2,1630.318519,9.85,1357376.357,1.99E+11,1575322.68,55.65651605,0.944828566,7.157531951,364137,220093,131660779,208481,132895,3584296.382,368474.573,166731059.5
5/28/2016 0:00,522.43,15595975,8147805219,,69954.26623,0.863364752,0,1451.533835,9.116666667,1317744.93,1.99E+11,1764424.681,52.34180926,0.678784019,9.139539618,377266,193054,132069129,174843,120803,3665525.352,497557.6491,259939042.6
5/30/2016 0:00,525.15,15603250,8194046738,,70183.64685,0.892476614,1,1467.840278,9.466666667,1436639.21,1.99E+11,1934163.223,57.85196125,0.83260834,9.150647553,403738,211369,132459240,213708,130472,2248431.585,442353.0177,232301687.3
6/1/2016 0:00,539.47,15610000,8421126700,,70414.77807,0.840414424,1,1639.055944,10.85,1426731.353,1.99E+11,1972575.77,56.18497783,1.016267726,8.415964206,405301,234385,132908874,229527,147669,2351992.376,359797.5998,194100011.2
6/3/2016 0:00,568,15617000,8870456000,,70647.10506,0.832558444,0,1652.598592,9.633333333,1406915.64,1.99E+11,2047467.652,54.69656979,1.260556234,8.724917444,402066,234669,133374642,194724,139490,1938990.174,285960.7904,162425728.9
6/5/2016 0:00,574.02,15624225,8968617635,,70852.03776,0.613488468,1,1120.752941,6.533333333,1694243.482,1.99E+11,2479401.39,44.3641164,1.771689664,13.01331768,368586,190528,133761835,218423,119034,1835595.215,243799.1373,139945580.8
6/7/2016 0:00,577.54,15631975,9028090842,,71085.9494,0.802703761,2,1775.542857,9.933333333,1406915.64,1.99E+11,2169535.062,56.5104784,1.044423085,8.727854104,424994,248576,134231582,227022,141572,2321510.899,359673.2523,207725690.1
6/9/2016 0:00,575.2941375,15639700,9023950503,,71320.37444,0.720621091,0,1432.442424,7.083333333,1608133.931,1.96E+11,2410788.567,53.21550949,1.137642532,10.19994909,426447,236353,134697868,225233,138846,2095207.935,367269.6292,211910903.4
6/11/2016 0:00,594.4399875,15647200,9376115184,,71547.43125,0.696120801,0,1366.403846,7.61,1520417.535,1.96E+11,2364669.104,46.24529278,1.437854537,11.09345186,374995,213159,135139394,210711,125845,1894576.345,274453.722,164458159.3
6/13/2016 0:00,702.0665,15654875,11010699783,,71816.03024,0.915602752,0,1561.204969,9.7,1569148.866,1.96E+11,2830943.5,38.86224972,1.475975926,11.37151935,451922,251354,135601459,244898,153912,2757346.67,275333.9115,193653353.3
6/15/2016 0:00,692.289625,15661975,10889771218,,72084.51966,0.918202247,3,1704.61039,14.13,1500925.002,1.96E+11,2681772.1,84.56662361,1.171058892,10.42133318,445830,262510,136111601,264818,161206,2323706.839,335983.6684,233609444.6
6/17/2016 0:00,743.9164,15669425,11680772866,,72365.89982,0.930753738,0,1703.033557,9.3,1452193.671,1.96E+11,2779037.6,78.90209509,0.911364264,11.1747644,453509,253752,136633223,234224,151699,2774465.088,417385.4788,311140005.2
6/19/2016 0:00,760.8168,15677800,12010449024,,72631.98898,0.723107565,0,1233.322034,6,1725089.126,1.96E+11,3392968.32,63.14349102,2.225831715,15.75038235,414283,218298,137087812,247342,123417,2011496.989,201638.9407,154471559.7
6/21/2016 0:00,665.9586125,15685625,10539955719,,72896.27858,0.914910007,0,1665.530201,9.566666667,1551383.975,2.06E+11,2506373.5,76.28917579,0.813262905,10.2926946,468641,248164,137585310,232368,147905,2849547.253,467412.0945,314077556.9
6/23/2016 0:00,624.542,15692350,9820115707,,73147.03805,0.919795857,0,1723.571429,9.783333333,1457676.218,2.09E+11,2193393.95,75.30395381,0.733953312,9.272231501,431633,241300,138062251,235758,146675,3159340.643,487129.6162,304840842.5
6/25/2016 0:00,664.9068875,15699625,10441035606,,73402.01625,0.797439386,4,1271.072289,7.783333333,1728387.516,2.09E+11,2760622.55,62.41393404,1.801762084,13.27721536,409197,210998,138512137,181319,129061,2173917.11,233794.1269,155484784.1
6/27/2016 0:00,646.7030125,15706950,10188941396,,73628.53964,0.777207469,0,1476.387755,8.916666667,1530560.029,2.09E+11,2386530.51,61.78464957,1.179199053,11.16908263,379861,217029,138912921,210637,138747,2170091.799,316891.7615,205564516.7
6/29/2016 0:00,637.959625,15714300,10063752006,,73853.64116,0.764559226,0,1535.013699,9.883333333,1520148.056,2.09E+11,2340735.1,61.68595835,1.190843373,10.6064732,371774,224112,139350091,229114,146439,1988551.271,311685.4864,199609619.2
7/1/2016 0:00,675.1863375,15721925,10608368894,,74091.29198,0.751746796,2,1340.184713,8.166666667,1634679.759,2.09E+11,2649743.25,58.85158307,1.372456452,12.77561252,375377,210409,139792460,194563,142450,2071603.871,290271.6204,195860775.9
7/3/2016 0:00,658.4175,15729500,10380054345,,74289.47565,0.614648812,0,1150.175325,8.25,1603443.84,2.09E+11,2541313.41,45.47185343,1.686882531,14.51309417,352911,177127,140168462,211618,116885,1737085.84,230927.2745,152391217.7
7/5/2016 0:00,666.4855875,15736900,10505010226,,74515.54207,0.789159441,0,1482.475862,8.516666667,1538177.127,2.13E+11,2420500.04,55.87364447,1.255207286,11.43069326,383808,214959,140597321,212915,139230,2054743.903,293248.2696,195754949.9
7/7/2016 0:00,636.3588625,15743825,10012128071,,74740.6786,0.822317428,1,1571.101449,8.75,1463920.3,2.13E+11,2195264.88,56.79864603,1.056741863,10.28593219,364414,216812,141028824,208475,137602,2848551.123,331850.0733,211036735.6
7/9/2016 0:00,651.8649125,15750587.5,10262295286,,74951.80604,0.658053181,0,1244.328859,7.683333333,1580609.599,2.13E+11,2036093.75,47.40040469,1.465001557,11.14844521,355380,185405,141424930,159319,121097,1891222.925,216545.8726,141090463.3
